id	Address	location_county	location_postalCity	location_postalCode	location_state	location_streetName	location_streetNumber	location_subdivision	mls_MLNumber	remarks_publicRemark
161581	401 E Hull Street	Chatham	Savannah	31401	Georgia	E Hull Street	401	Crawford	153931	"New roof!  Fresh paint!!  Wonderful brick townhome in the heart of the historic district.  This home is centrally located and easy walking distance to the shops, eateries and SCAD.  This home was built in 2006 and has modern day conveniences.  The main living area is open with heart pine hardwood flooring, open kitchen with granite, stainless and nice cabinets.  There is an off street area for parking or to use as outdoor lounging.  The master is on the third floor overlooking the tree canopy, with large master bath and walk in closet.  The other two bedrooms are located on the second floor and share a bath.  The laundry room is located upstairs close to  the bedrooms.  A wonderful place to live!"
161582	114 Archwood Drive	Chatham	Pooler	31322	Georgia	Archwood Drive	114	Waverly Sub	146305	"This Beautifully renovated 3 bedroom, 2 bath home has an open floor plan with a large kitchen, breakfast bar & dining area. The master bedroom is over-sized and has a private bath with garden tub/shower combo and two walk-in closets. Beautiful views of the lagoon from the kitchen & patio provide a serene setting. There is a laundry room, large storage closet and attic storage as well. Updates include laminate flooring throughout the living areas, new carpet in all bedrooms, Corian counters & new appliances in the kitchen, new paint throughout and updated bath.  This home is move in ready and a must see. Enjoy the fabulous amenities that The Highlands has to offer including pool, tennis, playground, walking trails and 24 hour fitness center. Tucked away from the hustle and bustle of the booming Pooler corridor the home is just a short drive to the Airport, I-95 and I-16, schools, shopping, outlet mall & entertainment. Want what Pooler has to offer & a quiet neighborhood too? This is it!"
161584	82 Saddlebrush Road	Bryan	Ellabell	31308	Georgia	Saddlebrush Road	82	Hidden Creek	146875	"SECOND REDUCTION! SPECIAL FINANCING OFFERED BY RELO COMPANY! see attached docs or call agent for more information-Four Bedroom plus bonus, Two Bath Home!  Large Great Room with Fireplace, Open Kitchen with Dining Room & separate breakfast room.  Enjoy morning coffee from the lovely Screened Porch overlooking the  Privacy Fenced Backyard. Great for entertaining, perfect for the Large Family & only steps from the golf club at Black Creek.  Come See for yourself this wonderful Family Home - loaded with Storage!"
161587	710 Barnard Street	Chatham	Savannah	31401	Georgia	Barnard Street	710		153804	"Priced $30k below appraised value!! Gorgeous 3 bedroom townhouse with finished 1 bedroom, 1 bath garden level apartment.  Elevator, corner unit, updated kitchen.  Enjoy Spring and Summer breezes from your private porch.  1-car garage, ample natural light throughout the home. One street over from Forsyth Park so you can enjoy the many activities throughout the year without having to move your car!"
161590	8 E Manta Cove	Chatham	Savannah	31410	Georgia	E Manta Cove	8	Whitemarsh Estate	154160	"Wonderful cedar and brick ranch located on a quiet cul-de-sac. This home boasts hardwood flooring, remodeled kitchen and a beautiful home office built in the former dining room area.  The kitchen has a lovely dining area overlooking the back yard.  The kitchen opens into the family room with brick gas fireplace to warm the cool winter nights.  The backyard is a huge playground and entertainment area.  The deck is spacious for lounging with outdoor speakers, large ice machine and a hot tub.  You can jump from the hot tub right into the master bedroom and bath area.  The oversized garage has plenty of storage/workshop space. An oasis awaits!!"
161591	23 E 65th Street	Chatham	Savannah	31405	Georgia	E 65th Street	23	Browns Sub	154201	"Gracious home situated on a huge landscaped lot with accent lighting and olive trees.  This home has been lovingly restored showing off the gleaming hardwood floors, remodeled kitchen with Vulcan range, a man cave/playroom/possible in-law suite and more.  There is a sunroom off the living room with wet bar and lots of sunshine on a cold winter day.  All the bedrooms are up with a refurbished master bath and huge balcony overlooking the yard.  Sit by the fire pit on the expansive brick patio and enjoy the evenings.  Quite a unique find!  The street is quiet with very little traffic and friendly neighbors.  It is move in ready with the sellers sad to be leaving this tranquil spot."
161597	294 Little Lulu Lane	Bryan	Richmond Hill	31324	Georgia	Little Lulu Lane	294	The Ford Plantation	96868	"Beautiful Low Country home on Lake Clara at The Ford Plantation. Pristine condition, incredible views, privacy, gourmet kitchen, and wonderful porches complete this exquisite Southern home."
161601	28 Redwall Circle	Chatham	Savannah	31407	Georgia	Redwall Circle	28	Highland Falls Ph 01	154328	"This immaculately maintained & highly upgraded all brick home in Highland Falls, lives all on one level. Featuring hardwood floors in all living areas, spray foam insulation, crown molding in living areas & bedrooms, a granite & stainless kitchen and much more. The Great Room has high ceilings and a gas fireplace, the dining room adjoins and also communicates with the kitchen & breakfast room. The cook's kitchen has plenty of hardwood cabinets, rich granite counters including a breakfast bar tile backsplash & walk-in pantry The main living areas overlook a covered porch, a fenced rear yard, lagoon & wooded area. The master bedroom has an ensuite bath featuring dual vanities separate shower & a whirlpool tub. His & hers closets complete the package. Three additional bedrooms each have a large closet; one has 10 ft. ceilings & display ledges making for a cheery interior. The covered porch leads to a large patio area, fresh landscaping surrounds the home and there is also a garden area."
161602	337 Hidden Cove Drive	Bryan	Richmond Hill	31324	Georgia	Hidden Cove Drive	337	Ford Plantation Ph 4	152617	"This charming low country home rests on 1.54 wooded acres & enjoys 371 feet of beautiful water frontage overlooking Lake Savage and the #2 fairway of the Pete Dye golf course beyond, A light filled great room with wood burning fireplace & tall French doors opens to a gourmet kitchen, sunny dining room & large screened porch that captures the long range vistas. Off the great room is a comfortable master suite opening to the screened porch also. Outside the master suite is a private deck with Jacuzzi tub enclosed for privacy. A cheery sun-room with lots of built-ins is perfect for an office, den or library. The second level master suite features a private balcony overlooking Lake Savage & master bath with a jetted tub & steam shower. An additional bedroom with extensive built-ins completes the second level. The property includes a carriage house with a 1 BR 1 BA studio apartment above a 2 car plus golf cart garage. There are approved plans for an additional out building, fencing & dock."
161606	419 Montgomery Street	Chatham	Savannah	31401	Georgia	Montgomery Street	419		154716	"One of a kind, exquisite town house looking out on vast side garden. Soaring ceilings and abundant natural light. Absolute dream kitchen opening on to side porch. Rarely does an historic property offer such wide range of options. This family compound includes the adjacent lot under a separate deed. The house and lot are both zoned residential/commercial making the possibilities endless. Beautiful garden level suite looks out on to its private landscaped garden."
161607	419 Montgomery Street	Chatham	Savannah	31401	Georgia	Montgomery Street	419		154723	"One of a kind, exquisite town house looking out on vast side garden. Soaring ceilings and abundant natural light. Absolute dream kitchen opening on to side porch. Rarely does an historic property offer such wide range of options. This family compound includes the adjacent lot under a separate deed. The house and lot are both zoned residential/commercial making the possibilities endless. Beautiful garden level suite looks out on to its private landscaped garden."
161612	129 Partridge Run	Effingham	Rincon	31326	Georgia	Partridge Run	129	Southern Hills	155039	"True split, open floor plan with big Family Room with working fireplace, separate Dining Room and open Kitchen.  The Master Bedroom has ample room to accommodate a king-sized bed and a sitting area.  Master Bath has double vanities, separate shower and a garden tub. Two additional bedrooms and a full bath occupy the opposite side of house.  Walk upstairs to the HUGE Bonus Room with its own separate bedroom, bath, and living space!  Perfect suite for teenager or in-law! Screened back porch flows to the sprawling back yard that is fenced for privacy.  No flood insurance required and No HOA Fees. Motivated Seller offering $5,000 toward closing costs!"
161615	1804 Chatham Avenue	Chatham	Tybee Island	31328	Georgia	Chatham Avenue	1804	Ward 05	155053	"Tranquil Tybee Island home steps from the beach.  Watch the sunrise over the Atlantic and sunset over Little Tybee from the rooftop deck.  Built in 2001 w/ an open floor plan and abundant natural lighting.  Hardwood, tile throughout, 2 fireplaces, screened porch, sunroom, study w/ built-in shelves & bar, 4th floor loft perfect for an office or kids play room, rooftop deck with views of the front beach and the Back River/ Little Tybee.  2 car garage parking with large storage room, outside shower for your sandy feet.  Foyer w/ heated storage room.  Additional parking pad on Chatham Ave.  Quick access to Back River and South end beaches."
161620	1004 2nd Avenue	Chatham	Tybee Island	31328	Georgia	2nd Avenue	1004	Savannah Beach	155118	"This is that Tybee cottage you have been looking for. What an amazing transition from 1974 to 2016. Completely renovated and updated in 2016 with coastal cottage interiors and superior kitchen and bath rooms including steam shower in master.  Everything is NEW including mechanicals, exterior and roof. Enclosed drive under parking with 3 bays has plenty of secure storage for all the beach necessities and even enough room to be used as a covered outdoor entertainment area. Easy maintenance interior and exterior so you have plenty of time to enjoy the island life style. Located in the most desirable mid island neighborhood between 10th & 11th Street convenient to everything and a short walk down 10th street to the best part of the beach. Summer is coming so call today for a preview."
